Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Final_Sales,Profit_Tier
CA-2015-161998,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,South,Florida,Tampa,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,74.99,Positive
CA-2015-161998,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,South,Florida,Tampa,Office Supplies,Supplies,"Fiskars 8\" Scissors, 2/Pack",41.376,3,0.2,4.6548,48.82,Positive
CA-2015-161998,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,South,Florida,Tampa,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,203.79,Positive
CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,Central,Wisconsin,Kenosha,Furniture,Bookcases,"Rush Hierlooms Collection 1\" Thick Stackable Bookcases",512.94,3,0.0,97.4586,605.27,Positive
CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,Central,Wisconsin,Kenosha,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046,1015.9,High
CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,Central,Wisconsin,Kenosha,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0.0,223.2855,908.54,High
CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,Central,Wisconsin,Kenosha,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0.0,4.494,17.68,Positive
CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,Central,Wisconsin,Kenosha,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0.0,82.0776,440.23,Positive
US-2015-149629,2015-07-17,2015-07-20,Second Class,Michael Paige,Corporate,South,Florida,Port Saint Lucie,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,273.67,Positive
CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dean percer,Home Office,West,Washington,Seattle,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0.0,19.041,74.89,Positive
CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dean percer,Home Office,West,Washington,Seattle,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65,407.1,Positive
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,Chris Cortes,Consumer,Central,Texas,San Antonio,Furniture,Tables,"Office Impressions End Table, 20-1/2\"H x 24\"W x 20\"D",637.896,3,0.3,-127.5792,752.72,Loss
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,Chris Cortes,Consumer,Central,Texas,San Antonio,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,339.73,Positive
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,Chris Cortes,Consumer,Central,Texas,San Antonio,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,43.19,Positive
US-2015-168732,2015-12-10,2015-12-16,Standard Class,Khloe Miller,Consumer,South,Georgia,Roswell,Office Supplies,Art,Staples in misc. colors,1.78,1,0.0,0.4984,2.1,Positive
US-2015-168732,2015-12-10,2015-12-16,Standard Class,Khloe Miller,Consumer,South,Georgia,Roswell,Office Supplies,Paper,Xerox 201,25.92,4,0.0,12.4416,30.59,Positive
US-2015-168732,2015-12-10,2015-12-16,Standard Class,Khloe Miller,Consumer,South,Georgia,Roswell,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0.0,21.4074,120.29,Positive
CA-2015-107468,2015-12-18,2015-12-22,Standard Class,Michael Kennedy,Corporate,West,Colorado,Louisville,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,8.08,Positive
CA-2017-144463,2017-01-01,2017-01-05,Standard Class,Steven Cartwright,Consumer,West,California,Los Angeles,Furniture,Furnishings,"Howard Miller 11-1/2\" Diameter Brentwood Wall Clock",474.43,11,0.0,199.2606,559.83,High
CA-2017-100811,2017-11-21,2017-11-24,First Class,Cindy Chapman,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,9.97,Positive
CA-2017-100811,2017-11-21,2017-11-24,First Class,Cindy Chapman,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,46.37,Positive
CA-2015-153612,2015-12-22,2015-12-27,Standard Class,Beth Thompson,Home Office,Central,Wisconsin,Superior,Office Supplies,Art,Newell 336,17.12,4,0.0,4.9648,20.2,Positive
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232,640.67,High
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Office Supplies,Labels,Avery 474,8.64,3,0.0,4.2336,10.2,Positive
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Xerox 1944,193.8,5,0.0,94.962,228.68,Positive
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Xerox 1962,21.4,5,0.0,9.63,25.25,Positive
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Xerox 1890,97.88,2,0.0,48.94,115.5,Positive
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Technology,Accessories,Maxell�LTO Ultrium - 800 GB,251.91,9,0.0,47.8629,297.25,Positive
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,Fred Harton,Consumer,South,Georgia,Atlanta,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,6.7236,30.51,Positive
CA-2014-154963,2014-06-22,2014-06-27,Standard Class,Anna Andreadi,Consumer,East,Pennsylvania,Chester,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,200.67,Loss
CA-2014-154963,2014-06-22,2014-06-27,Standard Class,Anna Andreadi,Consumer,East,Pennsylvania,Chester,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,97.68,Loss
CA-2014-154963,2014-06-22,2014-06-27,Standard Class,Anna Andreadi,Consumer,East,Pennsylvania,Chester,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0.0,1007.64,Break-Even
CA-2017-130764,2017-10-27,2017-10-28,First Class,Jack O'Briant,Corporate,West,California,San Francisco,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,656.86,Positive
CA-2017-130764,2017-10-27,2017-10-28,First Class,Jack O'Briant,Corporate,West,California,San Francisco,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,113.09,Positive
CA-2017-139311,2017-08-11,2017-08-13,First Class,Sylvia Foulston,Corporate,Central,Texas,Bedford,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4\" x 5\" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,35.0,Positive
CA-2017-139311,2017-08-11,2017-08-13,First Class,Sylvia Foulston,Corporate,Central,Texas,Bedford,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87,10.84,Positive
CA-2017-139311,2017-08-11,2017-08-13,First Class,Sylvia Foulston,Corporate,Central,Texas,Bedford,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,181.23,Positive
CA-2017-139311,2017-08-11,2017-08-13,First Class,Sylvia Foulston,Corporate,Central,Texas,Bedford,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512,15.18,Loss
CA-2017-124296,2017-12-24,2017-12-28,Standard Class,Christine Sundaresam,Consumer,South,Louisiana,Lafayette,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0.0,239.985,566.36,High
CA-2017-124296,2017-12-24,2017-12-28,Standard Class,Christine Sundaresam,Consumer,South,Louisiana,Lafayette,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0.0,60.5488,274.8,Positive
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,Steve Nguyen,Home Office,West,Washington,Covington,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0.0,66.3264,279.52,Positive
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,Steve Nguyen,Home Office,West,Washington,Covington,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0.0,14.651,35.28,Positive
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,Steve Nguyen,Home Office,West,Washington,Covington,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0,118.0,Positive
US-2016-108777,2016-12-12,2016-12-12,Same Day,Jim Mitchum,Corporate,East,Ohio,Lorain,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313,22.06,Loss
US-2016-108777,2016-12-12,2016-12-12,Same Day,Jim Mitchum,Corporate,East,Ohio,Lorain,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,453.06,Positive
CA-2015-148859,2015-12-28,2016-01-01,Standard Class,Fred Harton,Consumer,Central,Illinois,Chicago,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551,29.28,Positive
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0.0,8.217,29.38,Positive
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Office Supplies,Paper,Xerox 1981,21.12,4,0.0,9.504,24.92,Positive
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982,906.18,High
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,16.94,Positive
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,226.53,Positive
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Office Supplies,Labels,Avery 477,274.77,9,0.0,126.3942,324.23,High
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,Anthony Johnson,Corporate,West,California,San Francisco,Furniture,Furnishings,"Executive Impressions 10\" Spectator Wall Clock",70.56,6,0.0,23.9904,83.26,Positive
CA-2015-137750,2015-06-25,2015-06-30,Standard Class,Jill Fjeld,Consumer,West,California,San Francisco,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0.0,57.358,241.72,Positive
CA-2015-136378,2015-04-02,2015-04-07,Standard Class,Cari Sayre,Corporate,Central,Texas,Houston,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734,10.8,Loss
CA-2017-100356,2017-10-21,2017-10-25,Standard Class,Susan Pistek,Consumer,Central,Illinois,Chicago,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792,28.31,Loss
US-2015-166520,2015-07-16,2015-07-19,First Class,Katrina Edelman,Corporate,East,New York,New York City,Office Supplies,Paper,Petty Cash Envelope,80.88,3,0.0,39.6312,95.44,Positive
US-2015-166520,2015-07-16,2015-07-19,First Class,Katrina Edelman,Corporate,East,New York,New York City,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0.0,191.968,707.88,High
CA-2017-136350,2017-06-24,2017-06-26,Second Class,George Ashbrook,Consumer,East,New York,New York City,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,326.49,Positive
CA-2017-136350,2017-06-24,2017-06-26,Second Class,George Ashbrook,Consumer,East,New York,New York City,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332,203.86,Positive
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,Nontoxic Chalk,4.224,3,0.2,1.4784,4.98,Positive
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,"Hon 30\" x 60\" Table with Locking Drawer",409.272,2,0.4,-81.8544,482.94,Loss
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.018,65.42,Positive
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,4,0.2,6.8016,24.7,Positive
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,2125.93,Loss
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,Hon 4060 Series Tables,67.176,1,0.4,-20.1528,79.27,Loss
CA-2014-163034,2014-11-24,2014-11-28,Standard Class,Darren Koutras,Consumer,Central,Illinois,Chicago,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775,762.52,Loss
CA-2015-124058,2015-11-20,2015-11-24,Standard Class,Lena Creighton,Consumer,West,California,Oakland,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581,85.84,Loss
CA-2015-124058,2015-11-20,2015-11-24,Standard Class,Lena Creighton,Consumer,West,California,Oakland,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,675.15,Positive
CA-2016-129196,2016-11-01,2016-11-07,Standard Class,Xylona Preis,Consumer,Central,Illinois,Chicago,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,80.37,Positive
US-2015-138716,2015-09-17,2015-09-20,First Class,Cari Sayre,Corporate,West,Washington,Seattle,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6\" Capacity",25.032,3,0.2,7.8225,29.54,Positive
US-2016-122182,2016-03-10,2016-03-14,Standard Class,Bryan Davis,Consumer,East,Pennsylvania,Philadelphia,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,0.2,7.4985,47.19,Positive
US-2014-130358,2014-06-23,2014-06-26,First Class,Denise Leinenbach,Consumer,South,North Carolina,Concord,Office Supplies,Art,Prang Drawing Pencil Set,20.016,9,0.2,1.7514,23.62,Positive
US-2014-130358,2014-06-23,2014-06-26,First Class,Denise Leinenbach,Consumer,South,North Carolina,Concord,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,1,0.2,0.3492,3.66,Positive
CA-2014-102673,2014-11-01,2014-11-05,Standard Class,Ken Heidel,Corporate,South,North Carolina,Charlotte,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41,8.87,Positive
CA-2014-102673,2014-11-01,2014-11-05,Standard Class,Ken Heidel,Corporate,South,North Carolina,Charlotte,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,12.12,Positive
CA-2014-102673,2014-11-01,2014-11-05,Standard Class,Ken Heidel,Corporate,South,North Carolina,Charlotte,Office Supplies,Labels,Avery 513,47.808,12,0.2,15.5376,56.41,Positive
CA-2014-102673,2014-11-01,2014-11-05,Standard Class,Ken Heidel,Corporate,South,North Carolina,Charlotte,Technology,Phones,Cisco IP�Phone�7961G VoIP�phone�- Dark gray,978.84,9,0.2,110.1195,1155.03,High
CA-2016-145303,2016-08-28,2016-08-31,First Class,Tom Prescott,Consumer,Central,Texas,Dallas,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.681,15.51,Loss
CA-2016-145303,2016-08-28,2016-08-31,First Class,Tom Prescott,Consumer,Central,Texas,Dallas,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396,11.83,Loss
CA-2016-145303,2016-08-28,2016-08-31,First Class,Tom Prescott,Consumer,Central,Texas,Dallas,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908,184.52,Loss
CA-2015-156104,2015-12-06,2015-12-08,Second Class,Nora Pelletier,Home Office,Central,Indiana,Indianapolis,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.991,1179.98,High
US-2015-164308,2015-09-24,2015-09-27,First Class,Steve Carroll,Home Office,Central,Oklahoma,Broken Arrow,Technology,Phones,AT&T 1080 Phone,821.94,6,0.0,213.7044,969.89,High
CA-2017-108112,2017-11-15,2017-11-20,Standard Class,Dana Kaydos,Consumer,South,Florida,Miramar,Furniture,Furnishings,"Howard Miller 13-1/2\" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016,259.68,Positive
CA-2017-108112,2017-11-15,2017-11-20,Standard Class,Dana Kaydos,Consumer,South,Florida,Miramar,Furniture,Furnishings,"Tenex 46\" x 60\" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0.0,400.18,Break-Even
CA-2015-100685,2015-12-19,2015-12-21,Second Class,Suzanne McNair,Corporate,Central,Nebraska,Omaha,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2,0.0,3.3088,8.31,Positive
CA-2015-100685,2015-12-19,2015-12-21,Second Class,Suzanne McNair,Corporate,Central,Nebraska,Omaha,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,4,0.0,0.2016,5.95,Positive
CA-2015-100685,2015-12-19,2015-12-21,Second Class,Suzanne McNair,Corporate,Central,Nebraska,Omaha,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0.0,56.9772,137.21,Positive
CA-2015-165414,2015-12-21,2015-12-24,First Class,Lynn Smith,Consumer,South,North Carolina,Jacksonville,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,56.61,Positive
CA-2016-140417,2016-09-25,2016-09-29,Standard Class,Katrina Edelman,Corporate,West,Oregon,Tigard,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11\" X 8 1/2\", 100 Messages",60.048,9,0.2,22.518,70.86,Positive
CA-2016-140417,2016-09-25,2016-09-29,Standard Class,Katrina Edelman,Corporate,West,Oregon,Tigard,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,5.93,Loss
US-2017-151316,2017-06-24,2017-06-30,Standard Class,Matthew Clasen,Corporate,Central,Illinois,Decatur,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,215.93,Loss
US-2017-151316,2017-06-24,2017-06-30,Standard Class,Matthew Clasen,Corporate,Central,Illinois,Decatur,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21,12.12,Positive
CA-2017-163692,2017-09-07,2017-09-09,First Class,Dean percer,Home Office,West,Arizona,Phoenix,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237,9.27,Loss
CA-2016-111913,2016-08-04,2016-08-06,Second Class,Linda Cazamias,Corporate,West,California,Sacramento,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384,356.81,Positive
CA-2016-111913,2016-08-04,2016-08-06,Second Class,Linda Cazamias,Corporate,West,California,Sacramento,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713,24.72,Positive
CA-2016-111913,2016-08-04,2016-08-06,Second Class,Linda Cazamias,Corporate,West,California,Sacramento,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2\" x 11\", Light Blue",11.784,3,0.2,3.9771,13.91,Positive
US-2014-156559,2014-08-19,2014-08-26,Standard Class,Lena Hernandez,Consumer,South,Arkansas,Jonesboro,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0.0,172.4814,753.81,High
CA-2016-161473,2016-04-01,2016-04-05,Standard Class,Thomas Boland,Corporate,East,New York,New York City,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,24.43,Positive
CA-2016-161473,2016-04-01,2016-04-05,Standard Class,Thomas Boland,Corporate,East,New York,New York City,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,12.92,Positive
CA-2016-161473,2016-04-01,2016-04-05,Standard Class,Thomas Boland,Corporate,East,New York,New York City,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,16.94,Positive
CA-2017-166576,2017-05-16,2017-05-18,First Class,John Murray,Consumer,East,Ohio,Akron,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,260.81,Loss
CA-2015-102491,2015-08-24,2015-08-28,Standard Class,Katrina Willman,Consumer,South,Kentucky,Florence,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0,7,0.0,1416.8,3634.4,High
CA-2015-102491,2015-08-24,2015-08-28,Standard Class,Katrina Willman,Consumer,South,Kentucky,Florence,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0.0,18.3908,94.35,Positive
CA-2015-102491,2015-08-24,2015-08-28,Standard Class,Katrina Willman,Consumer,South,Kentucky,Florence,Technology,Phones,LG G3,587.97,3,0.0,170.5113,693.8,High
CA-2014-116904,2014-09-23,2014-09-28,Standard Class,Sanjit Chand,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Paper,Xerox 217,32.4,5,0.0,15.552,38.23,Positive
CA-2014-116904,2014-09-23,2014-09-28,Standard Class,Sanjit Chand,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,0.0,16.196,477.78,Positive
CA-2014-116904,2014-09-23,2014-09-28,Standard Class,Sanjit Chand,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,0.0,4630.4755,11150.94,High
CA-2014-116904,2014-09-23,2014-09-28,Standard Class,Sanjit Chand,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Binders,GBC Instant Report Kit,12.94,2,0.0,6.47,15.27,Positive
US-2017-102288,2017-06-19,2017-06-23,Standard Class,Zuschuss Carroll,Consumer,Central,Texas,Houston,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072,2.67,Loss
US-2017-102288,2017-06-19,2017-06-23,Standard Class,Zuschuss Carroll,Consumer,Central,Texas,Houston,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11,0.52,Loss
US-2017-102288,2017-06-19,2017-06-23,Standard Class,Zuschuss Carroll,Consumer,Central,Texas,Houston,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072,172.49,Positive
CA-2017-137456,2017-12-21,2017-12-21,Same Day,Rick Bensley,Home Office,Central,Nebraska,Fremont,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0.0,7.0048,18.79,Positive
US-2017-155999,2017-08-07,2017-08-13,Standard Class,Jay Kimmel,Consumer,West,California,San Diego,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,17.9955,188.75,Positive
US-2017-155999,2017-08-07,2017-08-13,Standard Class,Jay Kimmel,Consumer,West,California,San Diego,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644,16.24,Positive
US-2016-148334,2016-08-22,2016-08-26,Standard Class,Dorothy Dickinson,Consumer,Central,Texas,Houston,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992,5.09,Loss
CA-2015-105599,2015-09-07,2015-09-07,Same Day,Marc Crier,Consumer,East,New York,New York City,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0.0,0.2792,16.47,Positive
CA-2015-105599,2015-09-07,2015-09-07,Same Day,Marc Crier,Consumer,East,New York,New York City,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639,32.35,Loss
CA-2015-153717,2015-12-25,2016-01-01,Standard Class,Dionis Lloyd,Corporate,Central,Michigan,Detroit,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",73.98,2,0.0,19.9746,87.3,Positive
CA-2015-153717,2015-12-25,2016-01-01,Standard Class,Dionis Lloyd,Corporate,Central,Michigan,Detroit,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0.0,20.9274,189.96,Positive
CA-2015-153717,2015-12-25,2016-01-01,Standard Class,Dionis Lloyd,Corporate,Central,Michigan,Detroit,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966,20.46,Positive
CA-2015-153717,2015-12-25,2016-01-01,Standard Class,Dionis Lloyd,Corporate,Central,Michigan,Detroit,Office Supplies,Art,Newell 351,3.28,1,0.0,0.9512,3.87,Positive
CA-2015-116687,2015-05-02,2015-05-07,Standard Class,Noah Childs,Corporate,Central,Texas,Houston,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889,10.45,Positive
CA-2015-116687,2015-05-02,2015-05-07,Standard Class,Noah Childs,Corporate,Central,Texas,Houston,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579,186.88,Positive
CA-2016-163573,2016-11-24,2016-11-27,First Class,Amy Cox,Consumer,West,Washington,Seattle,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375,1439.55,High
CA-2015-153416,2015-11-24,2015-11-29,Standard Class,Toby Swindell,Consumer,West,California,Los Angeles,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2,0.2,0.99,3.74,Positive
CA-2015-153416,2015-11-24,2015-11-29,Standard Class,Toby Swindell,Consumer,West,California,Los Angeles,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.3312,22.94,Positive
CA-2015-153416,2015-11-24,2015-11-29,Standard Class,Toby Swindell,Consumer,West,California,Los Angeles,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0.0,54.5832,536.73,Positive
CA-2015-153416,2015-11-24,2015-11-29,Standard Class,Toby Swindell,Consumer,West,California,Los Angeles,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,0.2,29.7024,107.84,Positive
