Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Final_Sales
4991,CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584,813.5
5006,CA-2015-158659,2015-11-10,2015-11-14,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.147,842.87
5007,CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0.0,1114.512,2739.84
5019,CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47,3,0.0,146.7693,911.51
5023,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47,3,0.0,146.7693,911.51
5035,CA-2015-103954,2015-08-09,2015-08-13,Second Class,HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,0.0,48.118,811.13
5036,CA-2014-169803,2014-04-06,2014-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0.0,111.1035,771.19
5040,CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716.0,2,0.0,193.32,844.88
5046,CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0.0,187.3976,850.5
5060,CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0.0,195.9944,825.98
5061,CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0.0,70.1784,690.09
5069,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,648.99
5119,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,7,0.0,296.0671,743.32
5127,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,4,0.0,1371.9804,3303.95
5128,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,2,0.0,198.429,709.53
5142,CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,0.1,292.776,1554.64
5149,CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842.376,3,0.2,105.297,994.0
5150,CA-2014-141796,2014-06-21,2014-06-21,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference�phone,1214.85,3,0.0,352.3065,1433.52
5157,CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198,1181.87
5162,CA-2014-111192,2014-07-30,2014-08-05,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1\" Thick Stackable Bookcases",1367.84,8,0.0,259.8896,1614.05
5168,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0.0,112.788,665.45
5170,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,631.78
5171,CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0.0,700.98,4135.78
5189,CA-2015-115567,2015-09-13,2015-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,7,0.0,394.212,1789.12
5222,CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,197.9208,834.09
5231,CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,822.65
5234,CA-2014-115084,2014-10-18,2014-10-22,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0.0,145.2816,714.3
5275,CA-2015-162887,2015-11-07,2015-11-09,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0.0,178.8,843.94
5298,CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0.0,135.98,641.83
5301,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,0.0,386.835,2685.09
5302,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,0.0,653.301,2336.05
5342,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.0,53.997,1061.94
5346,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,856.49
5362,CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057,850.5
5386,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,0.4,72.7888,644.18
5395,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.0,235.9524,1210.54
5400,CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549,656.86
5426,CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech�Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,1946.94
5428,US-2016-108497,2016-06-14,2016-06-14,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245,707.01
5435,CA-2015-160171,2015-10-19,2015-10-24,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,1936.03
5440,CA-2016-167115,2016-04-04,2016-04-09,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995,694.77
5460,CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,1744.36
5469,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,690.95
5475,CA-2017-121741,2017-12-26,2017-12-26,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0.0,37.534,885.8
5501,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528,783.69
5517,US-2016-138408,2016-11-18,2016-11-21,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech�Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984,1557.55
5531,CA-2017-160885,2017-12-02,2017-12-06,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 -�speaker phone,2479.96,4,0.0,743.988,2926.35
5560,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653,1564.5
5563,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.0,1439.976,3539.94
5569,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,1132.78
5586,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,TEC-PH-10001468,Technology,Phones,Panasonic Business�Telephones�KX-T7736,546.06,3,0.0,163.818,644.35
5605,CA-2015-142475,2015-12-03,2015-12-07,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,696.62
5610,CA-2017-117198,2017-08-31,2017-09-05,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767,778.68
5612,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.316,995.8
5613,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB�Flash Drive Imation�Corp,1496.16,9,0.0,224.424,1765.47
5616,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact \"Cube\" Office Refrigerators",1040.8,5,0.0,281.016,1228.14
5627,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.2994,2771.61
5632,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.3732,1482.34
5639,CA-2014-154893,2014-12-21,2014-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,1564.4
5640,CA-2014-154893,2014-12-21,2014-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,675.15
5652,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735,1409.11
5684,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,0.0,293.9804,1238.92
5695,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644,640.67
5711,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,0.2,1014.9797,3303.93
5716,CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591,731.54
5726,CA-2015-103933,2015-09-25,2015-09-27,First Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0.0,395.9604,1061.89
5727,CA-2015-110548,2015-05-04,2015-05-08,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,1116.69
5729,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.13,1285.91
5733,CA-2017-143574,2017-06-29,2017-07-02,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0.0,185.2578,753.81
5742,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272,628.61
5745,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0.0,7.9548,938.67
5754,CA-2016-118514,2016-02-03,2016-02-10,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,1022.35
5757,CA-2014-163748,2014-10-14,2014-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.9875,2359.95
5762,CA-2017-158169,2017-08-12,2017-08-15,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232,640.67
5764,CA-2015-162047,2015-11-03,2015-11-05,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,1709.61
5772,CA-2015-103835,2015-09-24,2015-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0.0,335.8548,1366.58
5773,CA-2015-158939,2015-11-26,2015-12-01,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0.0,233.9961,707.99
5796,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,1646.74
5801,CA-2014-123225,2014-07-11,2014-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,679.64
5813,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 -�speaker phone,1487.976,3,0.2,185.997,1755.81
5830,CA-2016-122063,2016-12-03,2016-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,686.71
5832,CA-2015-111206,2015-07-18,2015-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864,613.55
5845,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047,917.11
5849,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,844.46
5850,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,938.7
5851,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,648.99
5867,US-2014-117968,2014-08-05,2014-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671,1337.35
5870,CA-2016-152247,2016-11-07,2016-11-12,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,1891.7
5871,CA-2016-128223,2016-06-14,2016-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,1526.32
5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,945.85
5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036,5796.86
5918,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764,4989.87
5921,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767,778.68
5926,CA-2017-150420,2017-06-03,2017-06-08,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0.0,362.835,1297.41
5927,US-2014-118997,2014-04-08,2014-04-12,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392,1434.79
5935,US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.787,622.95
5957,CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24\" Deep, Sand",676.55,5,0.0,6.7655,798.33
5960,CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352,909.02
5962,CA-2014-140732,2014-11-11,2014-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,679.6
5978,CA-2017-116953,2017-04-24,2017-04-25,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552.0,10,0.2,34.5,651.36
5990,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0.0,126.225,595.78
5991,US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058,2781.84
6011,CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713,3007.3
6015,CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048,4907.52
6025,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.6272,762.6
